Latitude,Longitude,CustType
-6.8077377,39.0818149,corporate
-6.7053324,39.1127352,corporate
-6.7053324,39.1127352,corporate
-6.710165,39.2144314,personal
-6.7271309,39.2071368,personal
-6.7575038,39.1951781,personal
-6.7575038,39.1951781,personal
-6.7405999,39.1489979,personal
-6.7405999,39.1489979,personal
-6.6614771,39.2003461,corporate
-6.7851658,39.2574864,personal
-6.7908342,39.2204655,personal
-6.368722391,34.88882169,personal
-6.8001183,39.2036834,personal
-6.369028,34.888822,personal
-6.369028,34.888822,personal
-6.7873984,39.2644783,personal
-6.6614771,39.2003461,personal
-6.789775,39.2582017,personal
-6.7937497,39.2417088,personal
-6.7925196,39.2086751,personal
-6.7829438,39.2245606,personal
-6.7925196,39.2086751,personal
-6.757598486,39.09387976,personal
-6.6614771,39.2003461,personal
-6.694055,39.2114333,personal
-6.7231168,39.2299377,personal
-6.6845866,39.1254452,personal
-6.8016344,39.2463691,personal
-6.8038095,39.166302,personal
-6.7271309,39.2071368,personal
-6.8038095,39.166302,personal
-6.8197286,39.2729993,personal
-6.8139798,39.2395925,personal
-6.7414821,39.0881198,personal
-6.617567648,39.12377403,personal
-6.6614771,39.2003461,personal
-6.7053324,39.1127352,personal
-6.7829438,39.2245606,personal
-6.7851658,39.2574864,personal
-6.74737609,39.18523026,personal
-6.7801744,39.1941687,personal
-6.8038095,39.166302,personal
-6.7053324,39.1127352,personal
-6.8311375,39.2642144,personal
-6.8311375,39.2642144,personal
-6.7139261,39.1822219,personal
-6.8197286,39.2729993,personal
-6.759811,39.1009396,personal
-6.7742732,39.2334023,corporate
-6.8090633,39.2219019,personal
-6.7916814,39.2703838,personal
-6.7851853,39.1680134,personal
-6.7053324,39.1127352,corporate
-6.7053324,39.1127352,personal
-6.7979334,39.257556,personal
-6.369028,34.888822,personal
-6.7053324,39.1127352,personal
-6.8090633,39.2219019,personal
-6.8197286,39.2729993,personal
-6.7405999,39.1489979,personal
-6.657003108,39.19185611,personal
-6.7827129,39.1304641,personal
-3.624807304,30.58602974,personal
-6.803770082,39.16566432,personal
-6.369028,34.888822,personal
-6.7414821,39.0881198,personal
-6.7742732,39.2334023,personal
-6.8207991,39.2632744,personal
-6.7765725,39.2623275,personal
-6.369028,34.888822,personal
-6.369028,34.888822,personal
-6.369028,34.888822,personal
-6.7971123,39.2336791,personal
-6.754566035,39.20562916,personal
-6.7206356,39.2282788,personal
-6.753348653,39.20002281,personal
-6.8077377,39.0818149,personal
-6.7165133,39.1821967,personal
-6.6959475,39.2144421,personal
-6.6631793,39.1970414,personal
-6.806622993,39.21946048,personal
-6.704701717,39.14660588,personal
-6.905769757,39.24679544,personal
-6.661596567,39.19959062,personal
-6.7829438,39.2245606,corporate
-6.6558957,39.0808887,personal
-6.6420449,39.1761226,personal
-6.8197286,39.2729993,personal
-6.7726961,39.0983602,personal
-6.802778,39.2656813,personal
-6.8038095,39.166302,personal
-6.8197286,39.2729993,personal
-6.6420449,39.1761226,personal
-6.369028,34.888822,corporate
-6.8107874,39.2596277,personal
-6.8107874,39.2596277,personal
-4.868261124,32.21914427,personal
-6.7742732,39.2334023,corporate
-6.7925196,39.2086751,personal
-6.7177835,39.1755441,personal
-6.7414821,39.0881198,personal
-6.7473712,39.2816971,personal
-6.792884045,39.2576941,personal
-6.7776737,39.2356229,personal
-6.8016837,39.231319,personal
-6.7473712,39.2816971,personal
-6.802599582,39.16646001,personal
-6.7742732,39.2334023,corporate
-6.7851658,39.2574864,personal
-6.8107874,39.2596277,corporate
-6.814503224,39.17701608,personal
-6.7826615,39.1792751,personal
-6.8107874,39.2596277,personal
-6.8175599,39.2764418,personal
-6.818322,39.2875377,corporate
-6.8107874,39.2596277,personal
-6.786500804,39.1663456,personal
-6.8168957,39.2855909,personal
-5.14187112,31.46119064,personal
-6.927880311,39.13403504,personal
-6.7998033,39.167565,personal
-6.8001765,39.2113289,personal
-6.7809778,39.1869435,personal
-6.7053324,39.1127352,corporate
-6.8082386,39.1783789,personal
-6.7614601,39.214604,personal
-6.824065,39.2764983,personal
-6.8077377,39.0818149,personal
-6.7904705,39.2506594,personal
-6.369028,34.888822,personal
-6.7405999,39.1489979,personal
-6.8197286,39.2729993,personal
-6.8038095,39.166302,personal
-6.7271309,39.2071368,personal
-6.7405999,39.1489979,personal
-6.7925196,39.2086751,personal
-6.893407013,39.19191077,personal
-6.7414821,39.0881198,personal
-6.8051603,39.1790582,personal
-6.7405999,39.1489979,personal
-6.819631949,39.27320212,personal
-6.7343701,39.2152723,personal
-6.722247593,39.22267323,personal
-6.7405999,39.1489979,personal
-6.830872594,39.26055416,personal
-6.6641969,39.1856123,personal
-6.8006987,39.2586413,personal
-6.369028,34.888822,personal
-6.7851658,39.2574864,personal
-6.6614771,39.2003461,personal
-6.7925196,39.2086751,personal
-6.8285714,39.2555552,personal
-6.7231168,39.2299377,personal
-6.7851658,39.2574864,personal
-6.7405999,39.1489979,personal
-6.7053324,39.1127352,personal
-6.631617,39.188174,personal
-6.7708835,39.1136445,personal
-6.7414821,39.0881198,personal
-6.6248626,39.1697327,personal
-6.776497414,39.22689861,personal
-6.718208053,39.1344349,personal
-6.8107874,39.2596277,personal
-6.7829438,39.2245606,personal
-6.8107874,39.2596277,personal
-6.7043533,39.1970417,personal
-6.7829438,39.2245606,personal
-6.9275886,39.1335549,personal
-6.7053324,39.1127352,corporate
-6.7271309,39.2071368,personal
-6.7620444,39.2418168,personal
-6.7944329,39.2615377,personal
-6.369028,34.888822,personal
-6.7414821,39.0881198,corporate
-6.790831499,39.25035775,corporate
-6.7917114,39.1992797,personal
-6.7925196,39.2086751,personal
-6.6173653,39.1235548,personal
-6.7405999,39.1489979,personal
-6.7053324,39.1127352,corporate
-6.631617,39.188174,personal
-6.631617,39.188174,personal
-6.7546569,39.1637428,personal
-6.843345385,39.18574333,personal
-6.726684763,39.21525698,personal
-6.7979875,39.1602912,personal
-4.614433032,32.53785079,personal
-6.767274296,39.19555959,personal
-6.7405999,39.1489979,personal
-6.7551622,39.1199797,personal
-6.7924788,39.2394159,personal
-6.7957392,39.1778594,personal
-6.794480332,39.21518326,personal
-6.7851658,39.2574864,personal
-6.7451902,39.04709,personal
-6.8038095,39.166302,personal
-6.7851658,39.2574864,personal
-6.789483821,39.2085743,personal
-6.8038095,39.166302,personal
-6.723748759,39.23011131,personal
-6.8107874,39.2596277,personal
-6.9047966,39.2510121,personal
-6.8134034,39.2587241,personal
-6.8046709,39.2466157,personal
-6.7925196,39.2086751,personal
-6.8197286,39.2729993,personal
-6.816676516,39.27450984,personal
-6.8107874,39.2596277,personal
-6.7829438,39.2245606,corporate
-6.810713535,39.25960323,personal
-6.7926117,39.2606067,personal
-6.6614771,39.2003461,corporate
-6.8090633,39.2219019,personal
-6.7795438,39.1026045,personal
-6.8207991,39.2632744,personal
-6.7414821,39.0881198,personal
-6.8107874,39.2596277,personal
-6.6614771,39.2003461,personal
-6.369028,34.888822,personal
-6.8264117,39.2582102,personal
-6.8038095,39.166302,personal
-6.7070867,39.1418383,personal
-6.491559905,36.85460182,personal
-6.7405999,39.1489979,personal
-6.734308947,39.19964661,personal
-6.7600106,39.1208364,personal
-6.765331,39.256917,personal
-6.78220227,39.26140346,personal
-6.7417821,39.1002636,personal
-6.7575038,39.1951781,personal
-6.9275886,39.1335549,personal
-6.774057165,39.23359931,personal
-6.6173653,39.1235548,personal
-6.8258978,39.267639,personal
-6.8258978,39.267639,personal
-6.6609535,39.1959535,personal
-6.8209572,39.2718042,personal
-6.7267216,39.215222,personal
-6.7994902,39.2577356,personal
-6.6173653,39.1235548,personal
-6.7742732,39.2334023,personal
-6.776019706,39.1103036,personal
-6.668841497,39.163416,corporate
-6.369028,34.888822,personal
-6.8355601,39.1159113,personal
-6.819919159,39.27058793,corporate
-6.7405999,39.1489979,personal
-6.802575349,39.11491507,personal
-6.8045046,39.257912,personal
-6.704993711,39.11195576,personal
-6.738241143,39.2148271,personal
-6.8102022,39.2285059,personal
-6.753141747,39.16156449,personal
-6.8038095,39.166302,personal
-6.8052892,39.2557239,personal
-6.7620444,39.2418168,personal
-6.8107874,39.2596277,personal
-6.774149321,39.23321761,personal
-6.369028,34.888822,personal
-6.8107874,39.2596277,personal
-6.7748142,39.0496029,personal
-6.369028,34.888822,personal
-6.8107874,39.2596277,personal
-6.8038095,39.166302,personal
-6.757550066,39.19530955,personal
-6.7525048,39.1423709,personal
-4.260363432,31.54904262,personal
-6.8090633,39.2219019,personal
-6.757964,39.1726687,personal
-6.7584933,39.1758717,personal
-6.8139798,39.2395925,personal
-6.7742732,39.2334023,personal
-6.75582477,39.07699396,personal
-6.6576129,39.1871636,personal
-6.748974,39.2388998,personal
-6.6615552,39.1837789,personal
-6.7405999,39.1489979,corporate
-6.8090633,39.2219019,personal
-6.8075097,39.2598157,personal
-6.6301501,39.1557114,personal
-6.369024943,34.88881767,personal
-6.8266621,39.2609775,personal
-6.8107874,39.2596277,personal
-6.656985,39.1879436,personal
-6.6256848,39.1268389,personal
-6.7271309,39.2071368,personal
-6.793878409,39.26927269,personal
-6.6907671,39.1340158,personal
-6.8197286,39.2729993,personal
-6.7120546,39.14505,personal
-6.7742732,39.2334023,personal
-6.731937863,39.19099495,personal
-6.810769236,39.25962746,personal
-6.8197286,39.2729993,personal
-6.8037771,39.1689071,personal
-6.7130763,39.2021579,personal
-6.8101188,39.2559974,personal
-6.8139798,39.2395925,personal
-6.7414821,39.0881198,personal
-6.8107874,39.2596277,personal
-6.8107874,39.2596277,personal
-6.8090633,39.2219019,personal
-6.8293297,39.2628475,personal
-6.801026777,39.2267067,personal
-6.801031964,39.22660398,personal
-6.76487,39.081249,personal
-6.7879449,39.2517193,personal
-6.789687895,39.25382248,personal
-6.779381,39.1158252,personal
-6.6614771,39.2003461,personal
-6.814870672,39.2395699,personal
-6.7925196,39.2086751,personal
-6.8081933,39.2632167,personal
-6.797555,39.250585,personal
-6.7916814,39.2703838,personal
-6.8038095,39.166302,personal
-6.7349317,39.1059617,personal
-6.7829438,39.2245606,personal
-6.828258338,39.26513086,personal
-6.7611529,39.122418,personal
-6.7575038,39.1951781,personal
-6.7092248,39.1347746,personal
-6.7414821,39.0881198,personal
-6.7053324,39.1127352,personal
-6.810769236,39.25962746,personal
-6.7541867,39.2061042,personal
-6.814354,39.2212464,personal
-6.8107874,39.2596277,personal
-6.6614771,39.2003461,personal
-6.7351797,39.1058667,personal
-6.7722991,39.2729399,personal
-6.7053324,39.1127352,personal
-6.7379308,39.2140661,personal
-6.7979465,39.1598562,personal
-6.800796667,39.24058107,personal
-6.373176346,34.89882168,personal
-6.8038095,39.166302,personal
-6.369028,34.888822,personal
-6.8010182,39.2282304,personal
-6.8010182,39.2282304,personal
-6.7937497,39.2417088,personal
-6.6412595,39.1856363,personal
-6.7720754,39.2294584,personal
-6.7405999,39.1489979,personal
-6.6617584,39.1949256,personal
-6.7212315,39.2229506,personal
-6.6948483,39.1865425,personal
-6.6914309,39.1118803,personal
-6.771745255,39.18833435,personal
-6.767958599,39.23015798,personal
-6.9047966,39.2510121,personal
-6.828186,39.2559084,personal
-6.8165743,39.2743355,personal
-6.8058063,39.2611849,personal
-6.7879394,39.1879338,personal
-6.7620444,39.2418168,personal
-6.783328364,39.22374371,personal
-6.7937497,39.2417088,personal
-6.6614771,39.2003461,personal
-6.7620444,39.2418168,personal
-6.7851658,39.2574864,personal
-6.369028,34.888822,personal
-6.702457405,39.11471844,personal
-6.8107874,39.2596277,personal
-6.369028,34.888822,personal
-6.8003556,39.2489993,personal
-6.6614771,39.2003461,personal
-6.7405999,39.1489979,personal
-6.6614771,39.2003461,personal
-6.668119,39.1909242,personal
-6.631617,39.188174,personal
-6.9275886,39.1335549,corporate
-6.369028,34.888822,personal
-6.7839117,39.1614,personal
null,null,personal
-6.7816217,39.1625807,personal
-6.7271309,39.2071368,personal
-6.7971123,39.2336791,personal
-6.7575038,39.1951781,personal
-6.8165743,39.2743355,personal
-6.7414821,39.0881198,personal
-6.7271309,39.2071368,personal
-6.7742732,39.2334023,personal
-6.801739782,39.2522884,corporate
-6.7271309,39.2071368,corporate
-6.786495435,39.23076331,personal
-6.7742732,39.2334023,corporate
-6.7742732,39.2334023,personal
-6.8047973,39.2811646,personal
-6.818367518,39.24013183,personal
-3.6251732,30.585714,personal
-6.7405999,39.1489979,personal
-6.908505,39.2603233,personal
-6.8107874,39.2596277,personal
-6.7988026,39.2098828,personal
-6.6614771,39.2003461,personal
-6.7986649,39.1827864,personal
-6.8208371,39.2843636,personal
-6.7829438,39.2245606,corporate
-6.8107874,39.2596277,personal
-6.7704491,39.2648251,personal
-6.8035609,39.2588781,personal
-6.6458484,39.1746222,personal
-6.78679378,39.26865578,personal
-6.7944198,39.2325397,personal
-6.7235467,39.20722,personal
-6.7829438,39.2245606,personal
-6.7829438,39.2245606,personal
-6.7620444,39.2418168,corporate
-6.729408413,39.19764091,personal
-6.8044308,39.2255994,personal
-6.8197286,39.2729993,personal
-6.8141975,39.2901367,corporate
-6.811260779,39.2336481,corporate
-6.7053324,39.1127352,personal
-6.7916814,39.2703838,personal
-6.8107874,39.2596277,personal
-6.7829438,39.2245606,personal
-6.6614771,39.2003461,personal
-6.7943767,39.2626083,personal
-6.818322,39.2875377,corporate
-6.7414821,39.0881198,corporate
-6.7053324,39.1127352,personal
-6.8197286,39.2729993,personal
-6.747325694,39.28157866,personal
-6.7335391,39.1583642,personal
-6.7562701,39.2758445,personal
-6.617195236,39.12396669,personal
-6.7925196,39.2086751,personal
-6.808545391,39.25552636,personal
-6.8207991,39.2632744,personal
-6.369154464,34.88881898,personal
-6.7414821,39.0881198,personal
-6.8107874,39.2596277,personal
-6.8090633,39.2219019,personal
-6.798670961,39.23374401,corporate
-6.8018976,39.2582824,personal
-6.805993152,39.2594239,personal
-6.7405999,39.1489979,personal
-6.6173653,39.1235548,personal
-6.8111472,39.2516812,personal
-6.7981424,39.2102615,personal
-6.6467213,39.1712915,personal
-6.7909019,39.2571896,personal
-6.7408101,39.1719981,personal
-6.6907346,39.2016058,personal
-6.7133224,39.1973002,personal
-6.7271309,39.2071368,personal
-6.369028,34.888822,personal
-6.7785574,39.1006301,personal
-6.7414821,39.0881198,personal
-6.369028,34.888822,personal
-6.8077377,39.0818149,personal
-6.818423177,39.16670149,personal
-6.9183545,39.2833639,personal
-6.8047973,39.2811646,personal
-6.820905,39.27468,personal
-6.369028,34.888822,personal
-6.7231168,39.2299377,corporate
-6.806987404,39.26025207,personal
-6.6614771,39.2003461,personal
-6.927491899,39.13355827,personal
-6.8197286,39.2729993,personal
-6.7547555,39.241383,personal
-6.7414821,39.0881198,personal
-6.7271309,39.2071368,personal
-6.8107874,39.2596277,personal
-6.8176343,39.2769243,personal
-6.726956084,39.13190923,personal
-6.8047973,39.2811646,corporate
-6.7405999,39.1489979,personal
-6.8197286,39.2729993,personal
-6.818180051,39.27737387,personal
-6.8038095,39.166302,personal
-6.6173653,39.1235548,personal
-6.698983696,39.18810368,personal
-6.7916814,39.2703838,personal
-6.8197286,39.2729993,personal
-6.9275886,39.1335549,corporate
-6.6173653,39.1235548,personal
-6.369028,34.888822,personal
-6.6173653,39.1235548,personal
-6.7916814,39.2703838,personal
-6.7053324,39.1127352,personal
-6.369028,34.888822,personal
-6.369028,34.888822,personal
-6.368524733,34.88922539,corporate
-6.8107874,39.2596277,personal
-6.7904705,39.2506594,corporate
-6.7414821,39.0881198,personal
-6.7742732,39.2334023,personal
null,null,personal
-6.7405999,39.1489979,personal
-6.792693062,39.20843339,personal
-6.7925196,39.2086751,personal
-6.803513685,39.16562074,corporate
-6.7271309,39.2071368,personal
-6.369028,34.888822,personal
-6.8110697,39.2056098,personal
-6.7862022,39.229244,personal
-6.369028,34.888822,personal
-6.71749609,39.23025861,personal
-6.7236741,39.1783664,personal
-6.7053324,39.1127352,personal
-6.8041171,39.2573478,personal
-6.7904705,39.2506594,personal
-6.8107874,39.2596277,personal
-6.7405999,39.1489979,personal
-6.8279755,39.262455,personal
-6.779272239,39.22905028,corporate
-6.7010816,39.1525691,personal
-6.7797792,39.248701,personal
-6.7971123,39.2336791,personal
-6.68969,39.21256,personal
-6.8107874,39.2596277,personal
-6.7208613,39.2160507,personal
-6.793396,39.13624,personal
-6.7220866,39.1777577,personal
-6.7414821,39.0881198,personal
-6.7421178,39.1686088,personal
-6.7904705,39.2506594,personal
-3.6251732,30.585714,personal
-6.8071463,39.2249105,personal
-6.8197286,39.2729993,personal
-6.7271309,39.2071368,personal
-6.796542784,39.26364888,personal
-6.7371707,39.1832021,personal
-6.7971123,39.2336791,personal
-6.7925196,39.2086751,personal
-7.154302008,32.35708357,personal
-6.7575038,39.1951781,personal
-6.822202558,39.27562207,personal
-6.756367039,39.18694192,personal
-6.726570476,39.23536075,corporate
-6.8168957,39.2855909,personal
-6.8197286,39.2729993,personal
-6.7933369,39.2266716,personal
-6.6156802,39.1221588,personal
-6.7936092,39.1913693,personal
-6.8165743,39.2743355,personal
-6.7231168,39.2299377,personal
-6.8170177,39.2502775,personal
-6.7829438,39.2245606,personal
-6.7620444,39.2418168,personal
-6.7271309,39.2071368,personal
-6.7882482,39.2264803,personal
-6.8038095,39.166302,personal
-6.7575038,39.1951781,personal
-6.7829438,39.2245606,personal
-6.8197286,39.2729993,personal
-6.7007433,39.1776433,personal
-6.8038095,39.166302,personal
-6.818322,39.2875377,personal
-6.8107874,39.2596277,personal
-6.7575038,39.1951781,personal
-6.7697197,39.1963745,personal
-6.762455,39.2148301,personal
-6.807289428,39.17031423,personal
-6.7405999,39.1489979,personal
-6.7831829,39.1624447,personal
-6.7405999,39.1489979,personal
-6.7405999,39.1489979,personal
-6.8150649,39.1675134,personal
-6.8038095,39.166302,personal
-6.7916814,39.2703838,personal
-6.7916814,39.2703838,personal
-6.6173653,39.1235548,personal
-6.7916814,39.2703838,personal
-6.7053324,39.1127352,personal
-6.7916814,39.2703838,personal
-6.806212,39.2020955,personal
-6.7829438,39.2245606,personal
-6.7882902,39.2652857,personal
-6.8197286,39.2729993,personal
-6.787512901,39.26248133,personal
-6.7231168,39.2299377,personal
-6.369028,34.888822,personal
-6.827773198,39.25647852,personal
-6.369028,34.888822,personal
-6.369028,34.888822,personal
-6.7405999,39.1489979,personal
-6.7405999,39.1489979,personal
-6.6614771,39.2003461,personal
-6.623815822,39.09531967,personal
-6.6614771,39.2003461,personal
-6.819354673,39.27364303,personal
-10.9431018,35.0098472,personal
-10.9431018,35.0098472,personal
-6.7904705,39.2506594,personal
-6.8233242,39.2749574,personal
-6.8038095,39.166302,personal
-6.369028,34.888822,personal
-6.9275886,39.1335549,personal
-6.7925196,39.2086751,personal
-6.8047973,39.2811646,personal
-6.7405999,39.1489979,personal
-6.8066836,39.2612105,personal
-4.658234547,34.185697,personal
-6.7414821,39.0881198,personal
-6.6722065,39.1559376,personal
-6.8107874,39.2596277,personal
-6.7620444,39.2418168,personal
-6.7742732,39.2334023,personal
-6.7925196,39.2086751,personal
-6.818322,39.2875377,corporate
-6.7414821,39.0881198,corporate
-6.369028,34.888822,personal
-6.7559316,39.103587,personal
-6.919204161,39.27101305,personal
-6.7231168,39.2299377,personal
-6.8107874,39.2596277,personal
-6.7405999,39.1489979,personal
-6.7405999,39.1489979,personal
-6.8072731,39.2216184,personal
-6.8107874,39.2596277,personal
-6.7742732,39.2334023,personal
-6.7405999,39.1489979,personal
-6.7405999,39.1489979,personal
-6.7231168,39.2299377,personal
-6.7620444,39.2418168,personal
-6.6415491,39.185277,personal
-6.66745,39.1761833,personal
-6.369028,34.888822,personal
-6.369028,34.888822,personal
-6.6892119,39.1891553,personal
-6.7904705,39.2506594,personal
-6.8197286,39.2729993,personal
-6.369028,34.888822,personal
-6.7925196,39.2086751,personal
-6.8107874,39.2596277,corporate
-6.722308218,39.2054522,corporate
-3.624290946,30.58665814,personal
-6.8090633,39.2219019,personal
-6.7405999,39.1489979,personal
-6.809125989,39.22171444,personal
-6.790995812,39.2288406,personal
-6.779043182,39.22666311,corporate
-6.7414821,39.0881198,personal
-6.444789617,34.99878829,personal
-6.7231168,39.2299377,personal
-6.444789617,34.99878829,personal
-6.6888355,39.132147,personal
-6.8170808,39.2454172,personal
-6.9275886,39.1335549,personal
-6.7173094,39.1269703,personal
-6.8013238,39.2102479,personal
-6.7851658,39.2574864,personal
-4.6852803,33.04325617,personal
-6.7405999,39.1489979,personal
-6.8139798,39.2395925,personal
-6.7971123,39.2336791,personal
-6.7414821,39.0881198,personal
-6.732477,39.0663329,personal
-6.7904705,39.2506594,personal
-6.7904705,39.2506594,personal
-6.6173653,39.1235548,personal
-6.7851658,39.2574864,personal
-6.7742732,39.2334023,personal
-6.803750492,39.25217481,personal
-6.8107874,39.2596277,corporate
-6.6614771,39.2003461,corporate
-6.821286,39.277087,personal
-6.813975816,39.23959136,personal
-6.7829438,39.2245606,personal
-6.7953806,39.1867699,personal
-6.7405999,39.1489979,personal
-6.8097684,39.2954672,personal
-6.8125473,39.275333,personal
-6.8125473,39.275333,personal
-6.7851658,39.2574864,personal
-6.7925196,39.2086751,personal
-6.7575038,39.1951781,personal
-4.96100895,32.43887083,personal
-6.792514759,39.20867085,personal
-6.7271309,39.2071368,personal
-6.369028,34.888822,personal
-6.7971123,39.2336791,personal
-6.7743955,39.2355365,personal
-6.7829438,39.2245606,corporate
-6.7271309,39.2071368,personal
null,null,personal
-6.8107874,39.2596277,personal
-6.749457051,39.17790785,personal
-6.7270818,39.2072924,personal
-6.8107874,39.2596277,personal
-6.8227318,39.2797371,personal
-6.807758722,39.08140386,personal
-6.8197286,39.2729993,personal
-6.78477863,39.20518279,personal
-6.7620444,39.2418168,personal
-6.7330992,39.2253341,personal
-6.818322,39.2875377,personal
-6.8090633,39.2219019,personal
-6.9275886,39.1335549,personal
-6.9275886,39.1335549,personal
-6.7473712,39.2816971,personal
-6.8038095,39.166302,personal
-6.6474189,39.1865402,personal
-6.712273221,39.2174391,personal
-6.8103531,39.2202774,personal
-6.7414821,39.0881198,personal
-6.8107874,39.2596277,personal
-6.7925196,39.2086751,personal
-6.8018617,39.2272448,personal
-6.7231168,39.2299377,personal
-6.8107874,39.2596277,personal
-6.7880477,39.2726491,personal
-6.8008611,39.2671443,personal
-6.741481651,39.08811897,corporate
-6.8107874,39.2596277,personal
-6.7742732,39.2334023,personal
-6.8107874,39.2596277,personal
-6.6173653,39.1235548,personal
-6.6173653,39.1235548,personal
-6.7829438,39.2245606,personal
-6.7925196,39.2086751,personal
-6.750264315,39.16191427,personal
-6.790390572,39.25046092,personal
-6.774309217,39.22438318,personal
-6.6173653,39.1235548,personal
-6.8038095,39.166302,personal
-6.7414821,39.0881198,personal
-6.7271309,39.2071368,personal
-6.6614771,39.2003461,corporate
-6.7405999,39.1489979,personal
-6.369028,34.888822,personal
-6.7851658,39.2574864,personal
-6.8090633,39.2219019,personal
-6.7405999,39.1489979,personal
-6.369028,34.888822,personal
-6.369028,34.888822,personal
-6.8038095,39.166302,personal
-6.6173653,39.1235548,personal
-6.7231168,39.2299377,personal
-6.9275886,39.1335549,personal
-6.796793906,39.20224181,personal
-6.804981679,39.20881781,corporate
-6.728700302,39.22622024,personal
-6.9275886,39.1335549,personal
-6.8038095,39.166302,personal
-6.7575038,39.1951781,personal
-6.8060567,39.2419245,personal
-6.7904705,39.2506594,personal
-6.7971123,39.2336791,personal
-6.80677,39.2257707,personal
-6.778549145,39.23326853,personal
-6.8265218,39.2646454,personal
-6.7829438,39.2245606,personal
-6.752914973,39.19842738,personal
-6.8139798,39.2395925,personal
-6.7053324,39.1127352,personal
-6.8294781,37.6839409,personal
-6.369028,34.888822,personal
-6.810410546,39.25934266,personal
-6.7405999,39.1489979,personal
-6.369028,34.888822,personal
-6.791694691,39.22580682,personal
-6.631617,39.188174,personal
-6.7916814,39.2703838,personal
-6.8168957,39.2855909,corporate
-6.7925196,39.2086751,personal
-6.818322,39.2875377,personal
-6.8107874,39.2596277,personal
-6.7414821,39.0881198,personal
-6.369028,34.888822,personal
-6.7053324,39.1127352,personal
-6.7829438,39.2245606,personal
-6.7414821,39.0881198,personal
-6.7925196,39.2086751,personal
-6.7414821,39.0881198,personal
-6.7916814,39.2703838,personal
-6.723270846,39.23015979,corporate
-6.7620444,39.2418168,corporate
-6.7925196,39.2086751,corporate
-6.7937497,39.2417088,personal
-6.8197286,39.2729993,personal
-6.781941606,39.27287082,personal
-6.8038095,39.166302,personal
-6.8107874,39.2596277,personal
-6.7405999,39.1489979,personal
-6.7916814,39.2703838,personal
-6.7971123,39.2336791,personal
-6.824996274,39.28103954,personal
-6.369028,34.888822,personal
-6.8197286,39.2729993,corporate
-6.818322,39.2875377,personal
-6.8051043,39.2760528,personal
-6.6860882,39.1836749,personal
-6.778325,39.2368622,personal
-6.6724916,39.1713983,personal
-6.6916501,39.149313,personal
-6.7231168,39.2299377,personal
-6.7053324,39.1127352,corporate
-6.6232154,39.1664262,personal
-6.7971123,39.2336791,personal
-6.6173653,39.1235548,personal
-6.7053324,39.1127352,personal
-6.6281155,39.1737625,personal
-6.826374108,39.26129794,personal
-6.708545,39.2047684,personal
-6.8090633,39.2219019,personal
-6.757552677,39.19455585,personal
-6.8117663,39.2071793,personal
-6.6858681,39.1823534,personal
-6.7117601,39.1908774,personal
-6.7023478,39.178032,personal
-6.7971123,39.2336791,personal
-6.747496023,39.28208229,corporate
-6.369028,34.888822,personal
-3.6251732,30.585714,personal
-6.369028,34.888822,personal
-6.7925196,39.2086751,personal
-6.778217847,39.22801634,personal
-6.7863474,39.2519145,personal
-6.8016495,39.2573418,personal
-6.8197286,39.2729993,corporate
-6.7414821,39.0881198,personal
-6.7231168,39.2299377,personal
-6.7772322,39.2713542,personal
-6.766513897,39.23245559,corporate
-6.6975993,39.1882089,personal
-6.819284852,39.27338554,personal
-6.6614771,39.2003461,personal
-6.8107874,39.2596277,personal
-6.612838203,39.11971375,personal
-6.705324649,39.19681207,personal
-6.732973381,39.14739153,personal
-6.7742732,39.2334023,personal
-6.793446942,39.16576624,personal
-6.8107874,39.2596277,personal
-6.647480694,39.16969804,personal
-3.6251732,30.585714,personal
-6.8197286,39.2729993,personal
-6.8107874,39.2596277,personal
-6.8043712,39.2574822,personal
-6.7971123,39.2336791,personal
-6.369028,34.888822,personal
-6.7962668,39.2464257,personal
-6.6614771,39.2003461,personal
-6.8072985,39.2078389,personal
-6.725128,39.2141043,personal
-6.8038095,39.166302,personal
-6.751888879,39.19693941,personal
-6.8208371,39.2843636,personal
-6.8038095,39.166302,personal
-6.818322,39.2875377,personal
-6.7053324,39.1127352,personal
-6.784151606,39.22703503,personal
-6.806686,39.2253931,personal
-6.369076188,34.88842252,personal
-6.8107874,39.2596277,personal
-6.6614771,39.2003461,corporate
-6.6280368,39.1550167,personal
-6.802505891,39.22770077,personal
-6.7405999,39.1489979,personal
-6.6614771,39.2003461,personal
-6.776633,39.0610974,personal
-6.774812262,39.24326465,corporate
-6.8197286,39.2729993,personal
-6.785221,39.1800375,personal
-6.7851658,39.2574864,corporate
-6.6474361,39.1821943,personal
-6.8197286,39.2729993,personal
-6.369028,34.888822,personal
-6.7237447,39.21012,personal
-6.7405999,39.1489979,personal
-6.803812695,39.16619003,personal
-6.8197286,39.2729993,personal
-6.8038095,39.166302,corporate
-6.8028961,39.148236,personal
-6.7742732,39.2334023,corporate
-6.6173653,39.1235548,personal
-6.7930232,39.2007644,personal
-6.788089584,39.20576458,personal
-6.8141975,39.2901367,personal
-6.6614771,39.2003461,personal
-6.749303807,39.16445653,personal
-6.7620444,39.2418168,personal
-6.6852581,39.1894723,personal
-6.726753489,39.20730293,personal
-6.704144,39.197223,personal
-6.6614771,39.2003461,personal
-6.7271309,39.2071368,personal
